name,artists,emotion,Topic_distr_0,Topic_distr_1,Topic_distr_2,Topic_distr_3,Topic_distr_4,Topic_distr_5,Topic_distr_6
Deeper Love - Duko Remix,"Botnek, I See MONSTAS, Duko",sadness,0.04551705718040466,0.72689146,0.045514144003391266,0.04551512748003006,0.045515358448028564,0.045518625527620316,0.045528579503297806
Come by the Hills,Symfonia,joy,0.023930788040161133,0.8564141,0.023929396644234657,0.023930145427584648,0.023929907009005547,0.023932864889502525,0.023933133110404015
Tons of Steel - 2013 Remaster,Grateful Dead,sadness,0.021773576736450195,0.86934507,0.0217727217823267,0.021780749782919884,0.02177567221224308,0.021775728091597557,0.021776476874947548
Get Ghost,Various Artists,fear,0.03568120673298836,0.7858719,0.03567931428551674,0.03572043403983116,0.03568029776215553,0.03568286821246147,0.035684067755937576
Rewrite the Stars,Zac Efron,anger,0.02341521345078945,0.85951126,0.023413393646478653,0.023413807153701782,0.023413943126797676,0.023416481912136078,0.02341574802994728
Warriors,Thin Lizzy,joy,0.022827988490462303,0.8630213,0.022826509550213814,0.022828441113233566,0.022826803848147392,0.022837597876787186,0.022831333801150322
As Little as Possible,Natasha Leggero,sadness,0.03796868026256561,0.7721765,0.03796766325831413,0.03796917945146561,0.037970926612615585,0.037974901497364044,0.037972185760736465
Ice Out,Fat Nick,joy,0.02225656248629093,0.6153716,0.2732359766960144,0.02222348004579544,0.02222389727830887,0.022396301850676537,0.022247066721320152
When We Come Alive,Switchfoot,sadness,0.024062618613243103,0.8556256,0.0240606889128685,0.024061135947704315,0.02406136877834797,0.02406487986445427,0.024064168334007263
Ghostbusters,The Hit Crew,fear,0.041441068053245544,0.49567688,0.0414387583732605,0.29711586236953735,0.04143944010138512,0.04144754260778427,0.04144476354122162
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,joy,0.04026968404650688,0.75837874,0.040268540382385254,0.04026913270354271,0.04026968404650688,0.04027080535888672,0.04027393460273743
New Kind Of Neighborhood,Jonathan Richman,joy,0.03230413794517517,0.6562571,0.0323055163025856,0.03230508416891098,0.03230218589305878,0.03240061178803444,0.18252572417259216
East of the Sun - Early Version,a-ha,sadness,0.02691502496600151,0.83851385,0.026912346482276917,0.02691258117556572,0.0269128680229187,0.026917938143014908,0.02691543474793434
Go Fuck Yourself,Two Feet,anger,0.031061306595802307,0.81363565,0.031058866530656815,0.03105919435620308,0.031059198081493378,0.031062066555023193,0.03106379695236683
I Go to Extremes,Billy Joel,sadness,0.023677140474319458,0.8579377,0.023676058277487755,0.023676376789808273,0.02367619425058365,0.023678742349147797,0.02367776818573475
Lights Down,Veer,fear,0.04529684782028198,0.72823167,0.045289937406778336,0.045292217284440994,0.04529156908392906,0.04530080407857895,0.045297183096408844
Feels,Jax Jones,joy,0.052341099828481674,0.68629146,0.05227120220661163,0.052272979170084,0.052272867411375046,0.052276261150836945,0.05227696895599365
But You're Mine - LP / Single Version,Sonny & Cher,joy,0.019102711230516434,0.88538444,0.019101396203041077,0.01910186931490898,0.01910163089632988,0.019103815779089928,0.019104354083538055
Love Has No Heart,Thievery Corporation,sadness,0.02427235059440136,0.8543642,0.024270955473184586,0.024272065609693527,0.02427174709737301,0.02427457645535469,0.02427414059638977
Straight To...Number One - Dreamcatcher's Mix,Touch & Go,joy,0.042314134538173676,0.7461157,0.04231231287121773,0.04231230542063713,0.042313337326049805,0.042317893356084824,0.0423143170773983
Car Crash - Live,Matt Nathanson,joy,0.02376508340239525,0.85741055,0.023763708770275116,0.02376391738653183,0.02376386523246765,0.02376711741089821,0.023765895515680313
Black Magic,The Amazons,joy,0.02954852394759655,0.8227065,0.029546162113547325,0.029547661542892456,0.029546691104769707,0.02955383062362671,0.029550675302743912
Changing of the Guards,Patti Smith,joy,0.011615966446697712,0.93015105,0.01157407183200121,0.01158704049885273,0.011779719963669777,0.011712280102074146,0.011583130806684494
Feed My Soul,The Holmes Brothers,joy,0.02204514853656292,0.86772466,0.022043883800506592,0.02204427309334278,0.022044256329536438,0.0220466498285532,0.022051116451621056
Lucky Man,Hoodie Allen,anger,0.015572326257824898,0.9062297,0.01558549515902996,0.01556108146905899,0.015564117580652237,0.015563156455755234,0.01599331572651863
That's OK With Me,"Peggy Scott-Adams, Jimmy Lewis",sadness,0.013009038753807545,0.9219379,0.013007961213588715,0.01300778891891241,0.013007979840040207,0.013020748272538185,0.013008611276745796
...Wishful Thinking,Rav,anger,0.014665879309177399,0.91147834,0.01465013436973095,0.014650650322437286,0.015231789089739323,0.014653931371867657,0.014671267941594124
Midnight Cabaret,Reverend Glasseye,anger,0.014846688136458397,0.9109171,0.014845659025013447,0.014849431812763214,0.014845994301140308,0.014847573824226856,0.014847557060420513
Life Goes On,Long Beach Dub Allstars,joy,0.011733923107385635,0.7411111,0.01174230594187975,0.011734587140381336,0.011729491874575615,0.20024356245994568,0.011737088672816753
Slow Life,Of Monsters and Men,fear,0.022634204477071762,0.86417454,0.022631697356700897,0.02263273485004902,0.022635620087385178,0.02263520285487175,0.022655753418803215
Candy Girl,Frankie Valli & The Four Seasons,joy,0.03794189542531967,0.7723354,0.03793996572494507,0.03794123977422714,0.03794163465499878,0.03795749321579933,0.0379423126578331
Bloxk Party (feat. Drego),"Sada Baby, Drego",joy,0.012603716924786568,0.92416996,0.012758098542690277,0.012593054212629795,0.012526390142738819,0.012543512508273125,0.012823052704334259
Villainy And Virtue,Dead To Fall,anger,0.02080620639026165,0.8751575,0.02080559730529785,0.02080569788813591,0.02080581709742546,0.020807145163416862,0.020812030881643295
Ich war mal Cowboy,PeterLicht,neutral,0.029628116637468338,0.029780991,0.02981712855398655,0.0298771932721138,0.029613269492983818,0.029626116156578064,0.8216413259506226
"Jailhouse - 1994/Live At The Barn, Riverside",Sublime,joy,0.02317756414413452,0.8609436,0.0231718048453331,0.023171892389655113,0.023171860724687576,0.023172928020358086,0.0231904499232769
If I'd Only Come and Gone,Dr. Hook,fear,0.019522374495863914,0.88309836,0.019461244344711304,0.019461186602711678,0.01946147531270981,0.01953531801700592,0.01946156844496727
Freak Like Me,Night Club,fear,0.03340857848525047,0.79956055,0.03340204805135727,0.03340277448296547,0.03341097757220268,0.03340696170926094,0.033408090472221375
Bring Him Home - Live,Alfie Boe,joy,0.02815905027091503,0.8310351,0.02815711498260498,0.028158286586403847,0.02815745212137699,0.02816314622759819,0.02816988341510296
Lips,Aaron Watson,joy,0.018568430095911026,0.8885888,0.018567198887467384,0.018567537888884544,0.018567673861980438,0.018570542335510254,0.018569769337773323
Heartbeats,she,sadness,0.04372172802686691,0.737662,0.043719612061977386,0.04372134432196617,0.043720126152038574,0.043728578835725784,0.04372698813676834
The Greatest Love,Phil Driscoll,joy,0.02224557287991047,0.86652625,0.022244568914175034,0.022244887426495552,0.022244838997721672,0.022246871143579483,0.02224685251712799
Bruce Banner,Mick Jenkins,anger,0.09991336613893509,0.8282471,0.01427464373409748,0.014617112465202808,0.014380714856088161,0.01427701860666275,0.014313336461782455
get well soon (feat. liphemra),gnash,neutral,0.028621304780244827,0.82839054,0.0285795945674181,0.028580140322446823,0.028637366369366646,0.028584714978933334,0.028603874146938324
idontbelonghere.,Weeping Wound,joy,0.02274370566010475,0.8635478,0.02273915708065033,0.022739402949810028,0.022740649059414864,0.022745853289961815,0.022743407636880875
Thrown to the Wolves,Death Angel,anger,0.01838213950395584,0.88967353,0.01838107220828533,0.01839415542781353,0.018383381888270378,0.018383143469691277,0.01840079389512539
Breaking Up Was Easy In The 90's,Sam Hunt,sadness,0.01888951100409031,0.88666415,0.01888822391629219,0.01888846606016159,0.01888873614370823,0.018890410661697388,0.01889060251414776
Violets,Josh Golden,joy,0.023778414353728294,0.857329,0.023776888847351074,0.02377748303115368,0.02377786673605442,0.023779917508363724,0.023779885843396187
Except for Monday,Lorrie Morgan,joy,0.021798796951770782,0.86920846,0.02179775759577751,0.02179805375635624,0.021798063069581985,0.021799318492412567,0.0217996034771204
Ice Box,There For Tomorrow,sadness,0.03021739050745964,0.69424367,0.030214518308639526,0.030227063223719597,0.030215715989470482,0.030219323933124542,0.15465474128723145
Didn't I,Darondo,sadness,0.022718491032719612,0.8636877,0.022717295214533806,0.02271782048046589,0.022717878222465515,0.022720878943800926,0.022719796746969223
L.S.F.,Kasabian,joy,0.025704339146614075,0.68142766,0.025688879191875458,0.025689465925097466,0.18999770283699036,0.02571634203195572,0.02574075199663639
I Dont Wanna Let You Go,Heart Attack Man,sadness,0.026668136939406395,0.83998984,0.026666726917028427,0.02666730247437954,0.026667382568120956,0.026671571657061577,0.026668891310691833
"Demon's Night - Live, in Hannover, 2015",Accept,fear,0.026029355823993683,0.8438242,0.026027359068393707,0.026027925312519073,0.02602771855890751,0.02603110298514366,0.02603236213326454
Hit On Me,Syleena Johnson,sadness,0.02406075969338417,0.85551775,0.02406809665262699,0.024164507165551186,0.02405749447643757,0.02406012825667858,0.024070216342806816
Caution! Boys Night Out,Adept,anger,0.0409495085477829,0.87359905,0.018718134611845016,0.016652828082442284,0.01669437624514103,0.016670409590005875,0.016700485721230507
Cocky (feat. Lila Star & the Vixen),Shea Couleé,joy,0.02211100049316883,0.8676047,0.02201428823173046,0.022054916247725487,0.021991480141878128,0.02220011129975319,0.022026993334293365
"Hey Me, Hey Mama",Sierra Ferrell,anger,0.022783931344747543,0.863133,0.02277788333594799,0.022777803242206573,0.02296668477356434,0.02277981862425804,0.022780947387218475
Falling - Acoustic,Iration,joy,0.02288210764527321,0.8627087,0.022880366072058678,0.022880999371409416,0.022880783304572105,0.022884072735905647,0.02288350835442543
Reruns,Dead Lord,sadness,0.027562551200389862,0.8346239,0.02756069414317608,0.02756132185459137,0.027563245967030525,0.02756446786224842,0.027563661336898804
Climb Ev'ry Mountain - Reprise,Julie Andrews,joy,0.031227493658661842,0.81263596,0.03122512251138687,0.03122570924460888,0.031225673854351044,0.031231125816702843,0.031228937208652496
Oxygen,MOGUAI,sadness,0.03646625950932503,0.78107876,0.03646254166960716,0.03646295890212059,0.03646298497915268,0.03658067807555199,0.03646601364016533
Touch the Sky,Hardcore Superstar,fear,0.02540593221783638,0.6985549,0.025092855095863342,0.17565365135669708,0.02509491890668869,0.025104334577918053,0.02509434148669243
MORBID FASCINATION,Blood Red Shoes,sadness,0.030332719907164574,0.8180032,0.030330825597047806,0.03033168613910675,0.03033304028213024,0.03033466637134552,0.030333755537867546
The Boxer - Radio Edit,The Chemical Brothers,joy,0.03136366233229637,0.8118288,0.03135965019464493,0.0313599519431591,0.03136168792843819,0.03136444836854935,0.031361766159534454
Explode,Trash Talk,joy,0.02515474148094654,0.84839785,0.025147173553705215,0.025143742561340332,0.025143152102828026,0.02582383342087269,0.025133084505796432
"The (R)evolution of Steve Jobs: Scene 2, Hey, Stranger","Mason Bates, Edward Parks, Sasha Cooke, Santa Fe Opera Orchestra, Michael Christie",neutral,0.0209357850253582,0.7593049,0.02095394767820835,0.13571546971797943,0.02095218189060688,0.02094075083732605,0.020990462973713875
Barrier Reef - Demo,Old 97's,joy,0.02427924983203411,0.85433334,0.024274447932839394,0.02428232878446579,0.024276534095406532,0.02427666448056698,0.024277426302433014
Two Fingers,Jake Bugg,joy,0.019930541515350342,0.8804192,0.019928932189941406,0.01992928609251976,0.01992928795516491,0.019931461662054062,0.019931286573410034
Better Together,Imaginary Future,joy,0.027712156996130943,0.83372676,0.027709966525435448,0.027710730209946632,0.02771291695535183,0.02771393209695816,0.027713622897863388
Not Afraid - Live,Jesus Culture,joy,0.020477496087551117,0.87713313,0.020476208999753,0.02047657035291195,0.02047646977007389,0.02047882229089737,0.0204812940210104
Suddenly,Anna Calvi,joy,0.025482693687081337,0.8471029,0.025481220334768295,0.025481780990958214,0.025481536984443665,0.02548646554350853,0.025483224540948868
Blind Heart - Mix Cut,CAZZETTE,sadness,0.02851576916873455,0.8289338,0.028508644551038742,0.028509503230452538,0.02850894071161747,0.02851303294301033,0.028510531410574913
"Pull the Plug - Live at Backstreets, Rochester, NY - December 13th, 1988",Death,sadness,0.024111635982990265,0.85532933,0.024109944701194763,0.024110592901706696,0.02411053143441677,0.02411455288529396,0.02411329373717308
No Smoke Without a Fire,Bad Company,neutral,0.024910470470786095,0.85054195,0.0249079167842865,0.02490832284092903,0.024908224120736122,0.024912653490900993,0.024911021813750267
Unnatural,Cannibal Corpse,anger,0.018434850499033928,0.7709217,0.018395306542515755,0.018475087359547615,0.018405813723802567,0.01840832643210888,0.1372458040714264
The Hardest Part,Bre Kennedy,sadness,0.01979631558060646,0.8812205,0.019795019179582596,0.019795488566160202,0.019795529544353485,0.01979754865169525,0.019799549132585526
Love Songs,Lukas Graham,anger,0.02103668823838234,0.8737736,0.021035894751548767,0.021036148071289062,0.021036669611930847,0.0210427213460207,0.02103830873966217
Soft - Life And Death Remix,PillowTalk,sadness,0.02945195883512497,0.82328653,0.02945016697049141,0.02945082262158394,0.02945040352642536,0.029456350952386856,0.029454099014401436
Just Can't Get Enough - Single Version,Depeche Mode,sadness,0.056701693683862686,0.65980196,0.056696031242609024,0.056697338819503784,0.05669703707098961,0.05670318752527237,0.0567028671503067
Glowing,alayna,joy,0.02601161226630211,0.84393084,0.026010552421212196,0.02601117640733719,0.02601008489727974,0.02601337991654873,0.026012402027845383
This Light,Rose Cousins,sadness,0.030718432739377022,0.81568736,0.030716506764292717,0.030717788264155388,0.030717050656676292,0.030721601098775864,0.03072098270058632
stateside,Golden Vessel,neutral,0.02041199803352356,0.71073484,0.18745534121990204,0.02036861889064312,0.020368782803416252,0.020386505872011185,0.020369261503219604
Just My Imagination (Running Away with Me),Bette Midler,joy,0.025399621576070786,0.82761735,0.02537444792687893,0.02537585236132145,0.025374824181199074,0.04544224962592125,0.025377094745635986
Done With Love,The Whispertown 2000,joy,0.024728599935770035,0.63513786,0.2407691329717636,0.024725787341594696,0.024870187044143677,0.024752315133810043,0.025022035464644432
Matter,for KING & COUNTRY,sadness,0.03175579756498337,0.8094691,0.0317532941699028,0.031754061579704285,0.03175380080938339,0.03175704926252365,0.031756963580846786
Sleeping On The Sidewalk - Remastered 2011,Queen,joy,0.018408801406621933,0.8895422,0.018407661467790604,0.018409745767712593,0.018407804891467094,0.018409863114356995,0.018413875252008438
Surfrider Association,ELLEGARDEN,joy,0.021696042269468307,0.7893931,0.021695319563150406,0.10201253741979599,0.021692724898457527,0.021697405725717545,0.02169656567275524
A Skeleton Of Something More,Sleeping At Last,joy,0.016131464391946793,0.9032636,0.016119003295898438,0.016119645908474922,0.016119372099637985,0.01612093858420849,0.01612589880824089
Blame on You,Outtrigger,neutral,0.022011203691363335,0.86793387,0.022010119631886482,0.022009525448083878,0.022009341046214104,0.022013191133737564,0.022012770175933838
All My Ex's Live In Texas,George Strait,sadness,0.025339383631944656,0.8484216,0.025210505351424217,0.025324150919914246,0.02527984045445919,0.025212274864315987,0.02521413378417492
Can't C Me,2Pac,anger,0.015631575137376785,0.90601707,0.015612423419952393,0.01565953530371189,0.015617968514561653,0.015763625502586365,0.015704767778515816
